province;red;green;blue;x;x
11553;6;15;240;;"x	"
11554;7;15;244;;"x	"
11555;8;15;248;;"x	"
11556;9;15;232;;"x	"
11557;10;15;236;;"x	"
11558;11;15;240;;"x	"
11559;12;15;244;;"x	"
11560;13;15;248;;"x	"
11561;14;15;232;;"x	"
11562;15;15;236;;"x	"
11563;16;15;240;;"x	"
11564;17;15;244;;"x	"
11565;18;15;248;;"x	"
11566;19;15;232;;"x	"
11567;20;15;236;;"x	"
11568;21;15;240;;"x	"
11569;22;15;244;;"x	"
11570;23;15;248;;"x	"
11571;24;16;232;;x
11572;25;16;236;;x
11573;26;16;240;;x
11574;27;16;244;;x
11575;28;16;248;;x
11576;29;16;232;;x
11577;30;16;236;;x
11578;31;16;240;;x
11579;32;16;244;;x
11580;33;16;248;;x
11581;34;16;232;;x
11582;35;16;236;;x
11583;36;16;240;;x
11584;37;16;244;;x
11585;38;16;248;;x
11586;39;16;232;;x
11587;40;16;236;;x
11588;41;16;240;;x
11589;42;16;244;;x
11590;43;16;248;;x
11591;44;16;232;;x
11592;45;16;236;;x
11593;46;16;240;;x
11594;47;16;244;;x
11595;48;16;248;;x
11596;49;16;232;;x
11597;50;16;236;;x
11598;51;16;240;;x
11599;52;16;244;;x
11600;53;16;248;;x
11601;54;16;232;;x
11602;55;16;236;;x
11603;56;16;240;;x
11604;57;16;244;;x
11605;58;16;248;;x
11606;59;16;232;;x
11607;60;16;236;;x
11608;61;16;240;;x
11609;62;16;244;;x
11610;63;16;248;;x
11611;64;16;232;;x
11612;65;16;236;;x
11613;66;16;240;;x
11614;67;16;244;;x
11615;68;16;248;;x
11616;69;16;232;;x
11617;70;16;236;;x
11618;71;16;240;;x
11619;72;16;244;;x
11620;73;16;248;;x
11621;74;16;232;;x
11622;75;16;236;;x
11623;76;16;240;;x
11624;77;16;244;;x
11625;78;16;248;;x
11626;79;16;232;;x
11627;80;16;236;;x
11628;81;16;240;;x
11629;82;16;244;;x
11630;83;16;248;;x
11631;84;16;232;;x
11632;85;16;236;;x
11633;86;16;240;;x
11634;87;16;244;;x
11635;88;16;248;;x
11636;89;16;232;;x
11637;90;16;236;;x
11638;91;16;240;;x
11639;92;16;244;;x
11640;93;16;248;;x
11641;94;16;232;;x
11642;95;16;236;;x
11643;96;16;240;;x
11644;97;16;244;;x
11645;98;16;248;;x
11646;99;16;232;;x
11647;100;16;236;;x
11648;101;16;240;;x
11649;102;16;244;;x
11650;103;16;248;;x
11651;104;16;232;;x
11652;105;16;236;;x
11653;106;16;240;;x
11654;107;16;244;;x
11655;108;16;248;;x
11656;109;16;232;;x
11657;110;16;236;;x
11658;111;16;240;;x
11659;112;16;244;;x
11660;113;16;248;;x
11661;114;16;232;;x
11662;115;16;236;;x
11663;116;16;240;;x
11664;117;16;244;;x
11665;118;16;248;;x
11666;119;16;232;;x
11667;120;16;236;;x
11668;121;16;240;;x
11669;122;16;244;;x
11670;123;16;248;;x
11671;124;17;232;;x
11672;125;17;236;;x
11673;126;17;240;;x
11674;0;17;244;;x
11675;1;17;248;;x
11676;2;17;232;;x
11677;3;17;236;;x
11678;4;17;240;;x
11679;5;17;244;;x
11680;6;17;248;;x
11681;7;17;232;;x
11682;8;17;236;;x
11683;9;17;240;;x
11684;10;17;244;;x
11685;11;17;248;;x
11686;12;17;232;;x
11687;13;17;236;;x
11688;14;17;240;;x
11689;15;17;244;;x
11690;16;17;248;;x
11691;17;17;232;;x
11692;18;17;236;;x
11693;19;17;240;;x
11694;20;17;244;;x
11695;21;17;248;;x
11696;22;17;232;;x
11697;23;17;236;;x
11698;24;17;240;;x
11699;25;17;244;;x
11700;26;17;248;;x
11701;27;17;232;;x
11702;28;17;236;;x
11703;29;17;240;;x
11704;30;17;244;;x
11705;31;17;248;;x
11706;32;17;232;;x
11707;33;17;236;;x
11708;34;17;240;;x
11709;35;17;244;;x
11710;36;17;248;;x
11711;37;17;232;;x
11712;38;17;236;;x
11713;39;17;240;;x
11714;40;17;244;;x
11715;41;17;248;;x
11716;42;17;232;;x
11717;43;17;236;;x
11718;44;17;240;;x
11719;45;17;244;;x
11720;46;17;248;;x
11721;47;17;232;;x
11722;48;17;236;;x
11723;49;17;240;;x
11724;50;17;244;;x
11725;51;17;248;;x
11726;52;17;232;;x
11727;53;17;236;;x
11728;54;17;240;;x
11729;55;17;244;;x
11730;56;17;248;;x
11731;57;17;232;;x
11732;58;17;236;;x
11733;59;17;240;;x
11734;60;17;244;;x
11735;61;17;248;;x
11736;62;17;232;;x
11737;63;17;236;;x
11738;64;17;240;;x
11739;65;17;244;;x
11740;66;17;248;;x
11741;67;17;232;;x
11742;68;17;236;;x
11743;69;17;240;;x
11744;70;17;244;;x
11745;71;17;248;;x
11746;72;17;232;;x
11747;73;17;236;;x
11748;74;17;240;;x
11749;75;17;244;;x
11750;76;17;248;;x
11751;77;17;232;;x
11752;78;17;236;;x
11753;79;17;240;;x
11754;80;17;244;;x
11755;81;17;248;;x
11756;82;17;232;;x
11757;83;17;236;;x
11758;84;17;240;;x
11759;85;17;244;;x
11760;86;17;248;;x
11761;87;17;232;;x
11762;88;17;236;;x
11763;89;17;240;;x
11764;90;17;244;;x
11765;91;17;248;;x
11766;92;17;232;;x
11767;93;17;236;;x
11768;94;17;240;;x
11769;95;17;244;;x
11770;96;17;248;;x
11771;97;18;232;;x
11772;98;18;236;;x
11773;99;18;240;;x
11774;100;18;244;;x
11775;101;18;248;;x
11776;102;18;232;;x
11777;103;18;236;;x
11778;104;18;240;;x
11779;105;18;244;;x
11780;106;18;248;;x
11781;107;18;232;;x
11782;108;18;236;;x
11783;109;18;240;;x
11784;110;18;244;;x
11785;111;18;248;;x
11786;112;18;232;;x
11787;113;18;236;;x
11788;114;18;240;;x
11789;115;18;244;;x
11790;116;18;248;;x
11791;117;18;232;;x
11792;118;18;236;;x
11793;119;18;240;;x
11794;120;18;244;;x
11795;121;18;248;;x
11796;122;18;232;;x
11797;123;18;236;;x
11798;124;18;240;;x
11799;125;18;244;;x
11800;126;18;248;;x
11801;0;18;232;;x
11802;1;18;236;;x
11803;2;18;240;;x
11804;3;18;244;;x
11805;4;18;248;;x
11806;5;18;232;;x
11807;6;18;236;;x
11808;7;18;240;;x
11809;8;18;244;;x
11810;9;18;248;;x
11811;10;18;232;;x
11812;11;18;236;;x
11813;12;18;240;;x
11814;13;18;244;;x
11815;14;18;248;;x
11816;15;18;232;;x
11817;16;18;236;;x
11818;17;18;240;;x
11819;18;18;244;;x
11820;19;18;248;;x
11821;20;18;232;;x
11822;21;18;236;;x
11823;22;18;240;;x
11824;23;18;244;;x
11825;24;18;248;;x
11826;25;18;232;;x
11827;26;18;236;;x
11828;27;18;240;;x
11829;28;18;244;;x
11830;29;18;248;;x
11831;30;18;232;;x
11832;31;18;236;;x
11833;32;18;240;;x
11834;33;18;244;;x
11835;34;18;248;;x
11836;35;18;232;;x
11837;36;18;236;;x
11838;37;18;240;;x
11839;38;18;244;;x
11840;39;18;248;;x
11841;40;18;232;;x
11842;41;18;236;;x
11843;42;18;240;;x
11844;43;18;244;;x
11845;44;18;248;;x
11846;45;18;232;;x
11847;46;18;236;;x
11848;47;18;240;;x
11849;48;18;244;;x
11850;49;18;248;;x
11851;50;18;232;;x
11852;51;18;236;;x
11853;52;18;240;;x
11854;53;18;244;;x
11855;54;18;248;;x
11856;55;18;232;;x
11857;56;18;236;;x
11858;57;18;240;;x
11859;58;18;244;;x
11860;59;18;248;;x
11861;60;18;232;;x
11862;61;18;236;;x
11863;62;18;240;;x
11864;63;18;244;;x
11865;64;18;248;;x
11866;65;18;232;;x
11867;66;18;236;;x
11868;67;18;240;;x
11869;68;18;244;;x
11870;69;18;248;;x
11871;70;19;232;;x
11872;71;19;236;;x
11873;72;19;240;;x
11874;73;19;244;;x
11875;74;19;248;;x
11876;75;19;232;;x
11877;76;19;236;;x
11878;77;19;240;;x
11879;78;19;244;;x
11880;79;19;248;;x
11881;80;19;232;;x
11882;81;19;236;;x
11883;82;19;240;;x
11884;83;19;244;;x
11885;84;19;248;;x
11886;85;19;232;;x
11887;86;19;236;;x
11888;87;19;240;;x
11889;88;19;244;;x
11890;89;19;248;;x
11891;90;19;232;;x
11892;91;19;236;;x
11893;92;19;240;;x
11894;93;19;244;;x
11895;94;19;248;;x
11896;95;19;232;;x
11897;96;19;236;;x
11898;97;19;240;;x
11899;98;19;244;;x
11900;99;19;248;;x
11901;100;19;232;;x
11902;101;19;236;;x
11903;102;19;240;;x
11904;103;19;244;;x
11905;104;19;248;;x
11906;105;19;232;;x
11907;106;19;236;;x
11908;107;19;240;;x
11909;108;19;244;;x
11910;109;19;248;;x
11911;110;19;232;;x
11912;111;19;236;;x
11913;112;19;240;;x
11914;113;19;244;;x
11915;114;19;248;;x
11916;115;19;232;;x
11917;116;19;236;;x
11918;117;19;240;;x
11919;118;19;244;;x
11920;119;19;248;;x
11921;120;19;232;;x
11922;121;19;236;;x
11923;122;19;240;;x
11924;123;19;244;;x
11925;124;19;248;;x
11926;125;19;232;;x
11927;126;19;236;;x
11928;0;19;240;;x
11929;1;19;244;;x
11930;2;19;248;;x
11931;3;19;232;;x
11932;4;19;236;;x
11933;5;19;240;;x
11934;6;19;244;;x
11935;7;19;248;;x
11936;8;19;232;;x
11937;9;19;236;;x
11938;10;19;240;;x
11939;11;19;244;;x
11940;12;19;248;;x
11941;13;19;232;;x
11942;14;19;236;;x
11943;15;19;240;;x
11944;16;19;244;;x
11945;17;19;248;;x
11946;18;19;232;;x
11947;19;19;236;;x
11948;20;19;240;;x
11949;21;19;244;;x
11950;22;19;248;;x
11951;23;19;232;;x
11952;24;19;236;;x
11953;25;19;240;;x
11954;26;19;244;;x
11955;27;19;248;;x
11956;28;19;232;;x
11957;29;19;236;;x
11958;30;19;240;;x
11959;31;19;244;;x
11960;32;19;248;;x
11961;33;19;232;;x
11962;34;19;236;;x
11963;35;19;240;;x
11964;36;19;244;;x
11965;37;19;248;;x
11966;38;19;232;;x
11967;39;19;236;;x
11968;40;19;240;;x
11969;41;19;244;;x
11970;42;19;248;;x
11971;43;20;232;;x
11972;44;20;236;;x
11973;45;20;240;;x
11974;46;20;244;;x
11975;47;20;248;;x
11976;48;20;232;;x
11977;49;20;236;;x
11978;50;20;240;;x
11979;51;20;244;;x
11980;52;20;248;;x
11981;53;20;232;;x
11982;54;20;236;;x
11983;55;20;240;;x
11984;56;20;244;;x
11985;57;20;248;;x
11986;58;20;232;;x
11987;59;20;236;;x
11988;60;20;240;;x
11989;61;20;244;;x
11990;62;20;248;;x
11991;63;20;232;;x
11992;64;20;236;;x
11993;65;20;240;;x
11994;66;20;244;;x
11995;67;20;248;;x
11996;68;20;232;;x
11997;69;20;236;;x
11998;70;20;240;;x
11999;71;20;244;;x
12000;72;20;248;;x
12001;73;20;232;;x
12002;74;20;236;;x
12003;75;20;240;;x
12004;76;20;244;;x
12005;77;20;248;;x
12006;78;20;232;;x
12007;79;20;236;;x
12008;80;20;240;;x
12009;81;20;244;;x
12010;82;20;248;;x
12011;83;20;232;;x
12012;84;20;236;;x
12013;85;20;240;;x
12014;86;20;244;;x
12015;87;20;248;;x
12016;88;20;232;;x
12017;89;20;236;;x
12018;90;20;240;;x
12019;91;20;244;;x
12020;92;20;248;;x
12021;93;20;232;;x
12022;94;20;236;;x
12023;95;20;240;;x
12024;96;20;244;;x
12025;97;20;248;;x
12026;98;20;232;;x
12027;99;20;236;;x
12028;100;20;240;;x
12029;101;20;244;;x
12030;102;20;248;;x
12031;103;20;232;;x
12032;104;20;236;;x
12033;105;20;240;;x
12034;106;20;244;;x
12035;107;20;248;;x
12036;108;20;232;;x
12037;109;20;236;;x
12038;110;20;240;;x
12039;111;20;244;;x
12040;112;20;248;;x
12041;113;20;232;;x
12042;114;20;236;;x
12043;115;20;240;;x
12044;116;20;244;;x
12045;117;20;248;;x
12046;118;20;232;;x
12047;119;20;236;;x
12048;120;20;240;;x
12049;121;20;244;;x
12050;122;20;248;;x
12051;123;20;232;;x
12052;124;20;236;;x
12053;125;20;240;;x
12054;126;20;244;;x
12055;0;20;248;;x
12056;1;20;232;;x
12057;2;20;236;;x
12058;3;20;240;;x
12059;4;20;244;;x
12060;5;20;248;;x
12061;6;20;232;;x
12062;7;20;236;;x
12063;8;20;240;;x
12064;9;20;244;;x
12065;10;20;248;;x
12066;11;20;232;;x
12067;12;20;236;;x
12068;13;20;240;;x
12069;14;20;244;;x
12070;15;20;248;;x
12071;16;21;232;;x
12072;17;21;236;;x
12073;18;21;240;;x
12074;19;21;244;;x
12075;20;21;248;;x
12076;21;21;232;;x
12077;22;21;236;;x
12078;23;21;240;;x
12079;24;21;244;;x
12080;25;21;248;;x
12081;26;21;232;;x
12082;27;21;236;;x
12083;28;21;240;;x
12084;29;21;244;;x
12085;30;21;248;;x
12086;31;21;232;;x
12087;32;21;236;;x
12088;33;21;240;;x
12089;34;21;244;;x
12090;35;21;248;;x
12091;36;21;232;;x
12092;37;21;236;;x
12093;38;21;240;;x
12094;39;21;244;;x
12095;40;21;248;;x
12096;41;21;232;;x
12097;42;21;236;;x
12098;43;21;240;;x
12099;44;21;244;;x
12100;45;21;248;;x
12101;46;21;232;;x
12102;47;21;236;;x
12103;48;21;240;;x
12104;49;21;244;;x
12105;50;21;248;;x
12106;51;21;232;;x
12107;52;21;236;;x
12108;53;21;240;;x
12109;54;21;244;;x
12110;55;21;248;;x
12111;56;21;232;;x
12112;57;21;236;;x
12113;58;21;240;;x
12114;59;21;244;;x
12115;60;21;248;;x
12116;61;21;232;;x
12117;62;21;236;;x
12118;63;21;240;;x
12119;64;21;244;;x
12120;65;21;248;;x
12121;66;21;232;;x
12122;67;21;236;;x
12123;68;21;240;;x
12124;69;21;244;;x
12125;70;21;248;;x
12126;71;21;232;;x
12127;72;21;236;;x
12128;73;21;240;;x
12129;74;21;244;;x
12130;75;21;248;;x
12131;76;21;232;;x
12132;77;21;236;;x
12133;78;21;240;;x
12134;79;21;244;;x
12135;80;21;248;;x
12136;81;21;232;;x
12137;82;21;236;;x
12138;83;21;240;;x
12139;84;21;244;;x
12140;85;21;248;;x
12141;86;21;232;;x
12142;87;21;236;;x
12143;88;21;240;;x
12144;89;21;244;;x
12145;90;21;248;;x
12146;91;21;232;;x
12147;92;21;236;;x
12148;93;21;240;;x
12149;94;21;244;;x
12150;95;21;248;;x
12151;96;21;232;;x
12152;97;21;236;;x
12153;98;21;240;;x
12154;99;21;244;;x
12155;100;21;248;;x
12156;101;21;232;;x
12157;102;21;236;;x
12158;103;21;240;;x
12159;104;21;244;;x
12160;105;21;248;;x
12161;106;21;232;;x
12162;107;21;236;;x
12163;108;21;240;;x
12164;109;21;244;;x
12165;110;21;248;;x
12166;111;21;232;;x
12167;112;21;236;;x
12168;113;21;240;;x
12169;114;21;244;;x
12170;115;21;248;;x
12171;116;22;232;;x
12172;117;22;236;;x
12173;118;22;240;;x
12174;119;22;244;;x
12175;120;22;248;;x
12176;121;22;232;;x
12177;122;22;236;;x
12178;123;22;240;;x
12179;124;22;244;;x
12180;125;22;248;;x
12181;126;22;232;;x
12182;0;22;236;;x
12183;1;22;240;;x
12184;2;22;244;;x
12185;3;22;248;;x
12186;4;22;232;;x
12187;5;22;236;;x
12188;6;22;240;;x
12189;7;22;244;;x
12190;8;22;248;;x
12191;9;22;232;;x
12192;10;22;236;;x
12193;11;22;240;;x
12194;12;22;244;;x
12195;13;22;248;;x
12196;14;22;232;;x
12197;15;22;236;;x
12198;16;22;240;;x
12199;17;22;244;;x
12200;18;22;248;;x
12201;19;22;232;;x
12202;20;22;236;;x
12203;21;22;240;;x
12204;22;22;244;;x
12205;23;22;248;;x
12206;24;22;232;;x
12207;25;22;236;;x
12208;26;22;240;;x
12209;27;22;244;;x
12210;28;22;248;;x
12211;29;22;232;;x
12212;30;22;236;;x
12213;31;22;240;;x
12214;32;22;244;;x
12215;33;22;248;;x
12216;34;22;232;;x
12217;35;22;236;;x
12218;36;22;240;;x
12219;37;22;244;;x
12220;38;22;248;;x
12221;39;22;232;;x
12222;40;22;236;;x
12223;41;22;240;;x
12224;42;22;244;;x
12225;43;22;248;;x
12226;44;22;232;;x
12227;45;22;236;;x
12228;46;22;240;;x
12229;47;22;244;;x
12230;48;22;248;;x
12231;49;22;232;;x
12232;50;22;236;;x
12233;51;22;240;;x
12234;52;22;244;;x
12235;53;22;248;;x
12236;54;22;232;;x
12237;55;22;236;;x
12238;56;22;240;;x
12239;57;22;244;;x
12240;58;22;248;;x
12241;59;22;232;;x
12242;60;22;236;;x
12243;61;22;240;;x
12244;62;22;244;;x
12245;63;22;248;;x
12246;64;22;232;;x
12247;65;22;236;;x
12248;66;22;240;;x
12249;67;22;244;;x
12250;68;22;248;;x
12251;69;22;232;;x
12252;70;22;236;;x
12253;71;22;240;;x
12254;72;22;244;;x
12255;73;22;248;;x
12256;74;22;232;;x
12257;75;22;236;;x
12258;76;22;240;;x
12259;77;22;244;;x
12260;78;22;248;;x
12261;79;22;232;;x
12262;80;22;236;;x
12263;81;22;240;;x
12264;82;22;244;;x
12265;83;22;248;;x
12266;84;22;232;;x
12267;85;22;236;;x
12268;86;22;240;;x
12269;87;22;244;;x
12270;88;22;248;;x
12271;89;23;232;;x
12272;90;23;236;;x
12273;91;23;240;;x
12274;92;23;244;;x
12275;93;23;248;;x
12276;94;23;232;;x
12277;95;23;236;;x
12278;96;23;240;;x
12279;97;23;244;;x
12280;98;23;248;;x
12281;99;23;232;;x
12282;100;23;236;;x
12283;101;23;240;;x
12284;102;23;244;;x
12285;103;23;248;;x
12286;104;23;232;;x
12287;105;23;236;;x
12288;106;23;240;;x
12289;107;23;244;;x
12290;108;23;248;;x
12291;109;23;232;;x
12292;110;23;236;;x
12293;111;23;240;;x
12294;112;23;244;;x
12295;113;23;248;;x
12296;114;23;232;;x
12297;115;23;236;;x
12298;116;23;240;;x
12299;117;23;244;;x
12300;118;23;248;;x
12301;119;23;232;;x
12302;120;23;236;;x
12303;121;23;240;;x
12304;122;23;244;;x
12305;123;23;248;;x
12306;124;23;232;;x
12307;125;23;236;;x
12308;126;23;240;;x
12309;0;23;244;;x
12310;1;23;248;;x
12311;2;23;232;;x
12312;3;23;236;;x
12313;4;23;240;;x
12314;5;23;244;;x
12315;6;23;248;;x
12316;7;23;232;;x
12317;8;23;236;;x
12318;9;23;240;;x
12319;10;23;244;;x
12320;11;23;248;;x
12321;12;23;232;;x
12322;13;23;236;;x
12323;14;23;240;;x
12324;15;23;244;;x
12325;16;23;248;;x
12326;17;23;232;;x
12327;18;23;236;;x
12328;19;23;240;;x
12329;20;23;244;;x
12330;21;23;248;;x
12331;22;23;232;;x
12332;23;23;236;;x
12333;24;23;240;;x
12334;25;23;244;;x
12335;26;23;248;;x
12336;27;23;232;;x
12337;28;23;236;;x
12338;29;23;240;;x
12339;30;23;244;;x
12340;31;23;248;;x
12341;32;23;232;;x
12342;33;23;236;;x
12343;34;23;240;;x
12344;35;23;244;;x
12345;36;23;248;;x
12346;37;23;232;;x
12347;38;23;236;;x
12348;39;23;240;;x
12349;40;23;244;;x
12350;41;23;248;;x
12351;42;23;232;;x
12352;43;23;236;;x
12353;44;23;240;;x
12354;45;23;244;;x
12355;46;23;248;;x
12356;47;23;232;;x
12357;48;23;236;;x
12358;49;23;240;;x
12359;50;23;244;;x
12360;51;23;248;;x
12361;52;23;232;;x
12362;53;23;236;;x
12363;54;23;240;;x
12364;55;23;244;;x
12365;56;23;248;;x
12366;57;23;232;;x
12367;58;23;236;;x
12368;59;23;240;;x
12369;60;23;244;;x
12370;61;23;248;;x
12371;62;24;232;;x
12372;63;24;236;;x
12373;64;24;240;;x
12374;65;24;244;;x
12375;66;24;248;;x
12376;67;24;232;;x
12377;68;24;236;;x
12378;69;24;240;;x
12379;70;24;244;;x
12380;71;24;248;;x
12381;72;24;232;;x
12382;73;24;236;;x
12383;74;24;240;;x
12384;75;24;244;;x
12385;76;24;248;;x
12386;77;24;232;;x
12387;78;24;236;;x
12388;79;24;240;;x
12389;80;24;244;;x
12390;81;24;248;;x
12391;82;24;232;;x
12392;83;24;236;;x
12393;84;24;240;;x
12394;85;24;244;;x
12395;86;24;248;;x
12396;87;24;232;;x
12397;88;24;236;;x
12398;89;24;240;;x
12399;90;24;244;;x
12400;91;24;248;;x
12401;92;24;232;;x
12402;93;24;236;;x
12403;94;24;240;;x
12404;95;24;244;;x
12405;96;24;248;;x
12406;97;24;232;;x
12407;98;24;236;;x
12408;99;24;240;;x
12409;100;24;244;;x
12410;101;24;248;;x
12411;102;24;232;;x
12412;103;24;236;;x
12413;104;24;240;;x
12414;105;24;244;;x
12415;106;24;248;;x
12416;107;24;232;;x
12417;108;24;236;;x
12418;109;24;240;;x
12419;110;24;244;;x
12420;111;24;248;;x
12421;112;24;232;;x
12422;113;24;236;;x
12423;114;24;240;;x
12424;115;24;244;;x
12425;116;24;248;;x
12426;117;24;232;;x
12427;118;24;236;;x
12428;119;24;240;;x
12429;120;24;244;;x
12430;121;24;248;;x
12431;122;24;232;;x
12432;123;24;236;;x
12433;124;24;240;;x
12434;125;24;244;;x
12435;126;24;248;;x
12436;0;24;232;;x
12437;1;24;236;;x
12438;2;24;240;;x
12439;3;24;244;;x
12440;4;24;248;;x
12441;5;24;232;;x
12442;6;24;236;;x
12443;7;24;240;;x
12444;8;24;244;;x
12445;9;24;248;;x
12446;10;24;232;;x
12447;11;24;236;;x
12448;12;24;240;;x
12449;13;24;244;;x
12450;14;24;248;;x
12451;15;24;232;;x
12452;16;24;236;;x
12453;17;24;240;;x
12454;18;24;244;;x
12455;19;24;248;;x
12456;20;24;232;;x
12457;21;24;236;;x
12458;22;24;240;;x
12459;23;24;244;;x
12460;24;24;248;;x
12461;25;24;232;;x
12462;26;24;236;;x
12463;27;24;240;;x
12464;28;24;244;;x
12465;29;24;248;;x
12466;30;24;232;;x
12467;31;24;236;;x
12468;32;24;240;;x
12469;33;24;244;;x
12470;34;24;248;;x
12471;35;25;232;;x
12472;36;25;236;;x
12473;37;25;240;;x
12474;38;25;244;;x
12475;39;25;248;;x
12476;40;25;232;;x
12477;41;25;236;;x
12478;42;25;240;;x
12479;43;25;244;;x
12480;44;25;248;;x
12481;45;25;232;;x
12482;46;25;236;;x
12483;47;25;240;;x
12484;48;25;244;;x
12485;49;25;248;;x
12486;50;25;232;;x
12487;51;25;236;;x
12488;52;25;240;;x
12489;53;25;244;;x
12490;54;25;248;;x
12491;55;25;232;;x
12492;56;25;236;;x
12493;57;25;240;;x
12494;58;25;244;;x
12495;59;25;248;;x
12496;60;25;232;;x
12497;61;25;236;;x
12498;62;25;240;;x
12499;63;25;244;;x
12500;64;25;248;;x
12501;65;25;232;;x
12502;66;25;236;;x
12503;67;25;240;;x
12504;68;25;244;;x
12505;69;25;248;;x
12506;70;25;232;;x
12507;71;25;236;;x
12508;72;25;240;;x
12509;73;25;244;;x
12510;74;25;248;;x
12511;75;25;232;;x
12512;76;25;236;;x
12513;77;25;240;;x
12514;78;25;244;;x
12515;79;25;248;;x
12516;80;25;232;;x
12517;81;25;236;;x
12518;82;25;240;;x
12519;83;25;244;;x
12520;84;25;248;;x
12521;85;25;232;;x
12522;86;25;236;;x
12523;87;25;240;;x
12524;88;25;244;;x
12525;89;25;248;;x
12526;90;25;232;;x
12527;91;25;236;;x
12528;92;25;240;;x
12529;93;25;244;;x
12530;94;25;248;;x
12531;95;25;232;;x
12532;96;25;236;;x
12533;97;25;240;;x
12534;98;25;244;;x
12535;99;25;248;;x
12536;100;25;232;;x
12537;101;25;236;;x
12538;102;25;240;;x
12539;103;25;244;;x
12540;104;25;248;;x
12541;105;25;232;;x
12542;106;25;236;;x
12543;107;25;240;;x
12544;108;25;244;;x
12545;109;25;248;;x
12546;110;25;232;;x
12547;111;25;236;;x
12548;112;25;240;;x
12549;113;25;244;;x
12550;114;25;248;;x
12551;115;25;232;;x
12552;116;25;236;;x
12553;117;25;240;;x
12554;118;25;244;;x
12555;119;25;248;;x
12556;120;25;232;;x
12557;121;25;236;;x
12558;122;25;240;;x
12559;123;25;244;;x
12560;124;25;248;;x
12561;125;25;232;;x
12562;126;25;236;;x
12563;0;25;240;;x
12564;1;25;244;;x
12565;2;25;248;;x
12566;3;25;232;;x
12567;4;25;236;;x
12568;5;25;240;;x
12569;6;25;244;;x
12570;7;25;248;;x
12571;8;26;232;;x
12572;9;26;236;;x
12573;10;26;240;;x
12574;11;26;244;;x
12575;12;26;248;;x
12576;13;26;232;;x
12577;14;26;236;;x
12578;15;26;240;;x
12579;16;26;244;;x
12580;17;26;248;;x
12581;18;26;232;;x
12582;19;26;236;;x
12583;20;26;240;;x
12584;21;26;244;;x
12585;22;26;248;;x
12586;23;26;232;;x
12587;24;26;236;;x
12588;25;26;240;;x
12589;26;26;244;;x
12590;27;26;248;;x
12591;28;26;232;;x
12592;29;26;236;;x
12593;30;26;240;;x
12594;31;26;244;;x
12595;32;26;248;;x
12596;33;26;232;;x
12597;34;26;236;;x
12598;35;26;240;;x
12599;36;26;244;;x
12600;37;26;248;;x
12601;38;26;232;;x
12602;39;26;236;;x
12603;40;26;240;;x
12604;41;26;244;;x
12605;42;26;248;;x
12606;43;26;232;;x
12607;44;26;236;;x
12608;45;26;240;;x
12609;46;26;244;;x
12610;47;26;248;;x
12611;48;26;232;;x
12612;49;26;236;;x
12613;50;26;240;;x
12614;51;26;244;;x
12615;52;26;248;;x
12616;53;26;232;;x
12617;54;26;236;;x
12618;55;26;240;;x
12619;56;26;244;;x
12620;57;26;248;;x
12621;58;26;232;;x
12622;59;26;236;;x
12623;60;26;240;;x
12624;61;26;244;;x
12625;62;26;248;;x
12626;63;26;232;;x
12627;64;26;236;;x
12628;65;26;240;;x
12629;66;26;244;;x
12630;67;26;248;;x
12631;68;26;232;;x
12632;69;26;236;;x
12633;70;26;240;;x
12634;71;26;244;;x
12635;72;26;248;;x
12636;73;26;232;;x
12637;74;26;236;;x
12638;75;26;240;;x
12639;76;26;244;;x
12640;77;26;248;;x
12641;78;26;232;;x
12642;79;26;236;;x
12643;80;26;240;;x
12644;81;26;244;;x
12645;82;26;248;;x
12646;83;26;232;;x
12647;84;26;236;;x
12648;85;26;240;;x
12649;86;26;244;;x
12650;87;26;248;;x
12651;88;26;232;;x
12652;89;26;236;;x
12653;90;26;240;;x
12654;91;26;244;;x
12655;92;26;248;;x
12656;93;26;232;;x
12657;94;26;236;;x
12658;95;26;240;;x
12659;96;26;244;;x
12660;97;26;248;;x
12661;98;26;232;;x
12662;99;26;236;;x
12663;100;26;240;;x
12664;101;26;244;;x
12665;102;26;248;;x
12666;103;26;232;;x
12667;104;26;236;;x
12668;105;26;240;;x
12669;106;26;244;;x
12670;107;26;248;;x
12671;108;27;232;;x
12672;109;27;236;;x
12673;110;27;240;;x
12674;111;27;244;;x
12675;112;27;248;;x
12676;113;27;232;;x
12677;114;27;236;;x
12678;115;27;240;;x
12679;116;27;244;;x
12680;117;27;248;;x
12681;118;27;232;;x
12682;119;27;236;;x
12683;120;27;240;;x
12684;121;27;244;;x
12685;122;27;248;;x
12686;123;27;232;;x
12687;124;27;236;;x
12688;125;27;240;;x
12689;126;27;244;;x
12690;0;27;248;;x
12691;1;27;232;;x
12692;2;27;236;;x
12693;3;27;240;;x
12694;4;27;244;;x
12695;5;27;248;;x
12696;6;27;232;;x
12697;7;27;236;;x
12698;8;27;240;;x
12699;9;27;244;;x
12700;10;27;248;;x
12701;11;27;232;;x
12702;12;27;236;;x
12703;13;27;240;;x
12704;14;27;244;;x
12705;15;27;248;;x
12706;16;27;232;;x
12707;17;27;236;;x
12708;18;27;240;;x
12709;19;27;244;;x
12710;20;27;248;;x
12711;21;27;232;;x
12712;22;27;236;;x
12713;23;27;240;;x
