#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182000.a;Accept;Accepter;Akzeptiert;;Accept;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB_SoA_504;Once more in Jerusalem!;Une nouvelle fois à Jérusalem !;Once more in Jerusalem!;;Once more in Jerusalem!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB_TOG_2005;Welcome into the fold, my Icelandic brothers and sisters.;Bien vaigniez au bercail, mes frères et sœurs norvégiens.;Willkommen im Schoß der Familie, meine norwegischen Brüder und Schwestern.;;Bienvenidos al redil, mis hermanos y hermanas Noruegos.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000025004;I am lucky to be alive...;J’ai de l'heur d’estre en vie...;Ich habe Glück, am Leben zu sein ...;;Tengo suerte de estar vivo...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000094001;Let the locals handle it themselves;Laissez les locaulx s'en charger eulx-mesmes;Let the locals handle it themselves;;Let the locals handle it themselves;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000094004;Talk to [From.GetHerHim] about Armaiti, devotion;Lui parler au sujet d'Armaiti, dévotion;Talk to [From.GetHerHim] about Armaiti, devotion;;Talk to [From.GetHerHim] about Armaiti, devotion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000150004;It makes me feel so virile.;Cela me fait me sentir si viril.;It makes me feel so virile.;;It makes me feel so virile.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000150005;I hope he gets over her...;J'espère qu'il tournera la page...;I hope he gets over her...;;I hope he gets over her...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000150008;But there is nothing I can do...;Mais je ne puis rien y faire...;But there is nothing I can do...;;But there is nothing I can do...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000150009;Now, now, don't you try that again.;Allons, allons, tu ferois mieulx de ne point refaire ce coup-là.;Now, now, don't you try that again.;;Now, now, don't you try that again.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000150024;Well, I can't say she didn't deserve to die.;Morbleu, je ne puis point dire qu'elle ne méritoit point de mourir.;Well, I can't say she didn't deserve to die.;;Well, I can't say she didn't deserve to die.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182065;Make it even greater than it was!;Le rendre encor plus grand qu'il n'estoit !;Make it even greater than it was!;;Make it even greater than it was!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182066;Rebuild the Gate of all nations.;Reconstruire la Porte de toutes les nations.;Rebuild the Gate of all nations.;;Rebuild the Gate of all nations.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182104;I will favor the merchants;Je favoriseroi les marchands;I will favor the merchants;;I will favor the merchants;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182159;... to Chisti, a divinity associated with wisdom.;... à Chisti, une divinité associée à la sagesse.;... to Chisti, a divinity associated with wisdom.;;... to Chisti, a divinity associated with wisdom.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182302;I'm afraid there is no opening in the College of the Vestales.;J'ai peur qu'il n'y ait point de place disponible au Collège des Vestales.;I'm afraid there is no opening in the College of the Vestales.;;I'm afraid there is no opening in the College of the Vestales.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182320;Build administrative offices.;Construire des bureaulx administratifs.;Build administrative offices.;;Build administrative offices.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182323;To the gods of old!;Aulx dieulx d'antan !;To the gods of old!;;To the gods of old!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182326;I was wondering what happened to all my workers...;Je me demandais ce qui estoit advenu de tous mes ouvriers...;I was wondering what happened to all my workers...;;I was wondering what happened to all my workers...;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182352;...the Able!;... le Doué !;...the Able!;;...the Able!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182353;...the Simple!;... le Simplet !;...the Simple!;;...the Simple!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182354;...the Cruel!;... le Cruel !;...the Cruel!;;...the Cruel!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182355;...the Ill-Ruler!;... l'Incapable !;...the Ill-Ruler!;;...the Ill-Ruler!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182363;...the Brave!;... le Hardi !;...the Brave!;;...the Brave!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182364;...the Chaste!;... le Chaste !;...the Chaste!;;...the Chaste!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182365;...the Blind!;... l'Aveugle !;...the Blind!;;...the Blind!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182372;...the Victorious!;... le Victorieulx !;...the Victorious!;;...the Victorious!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182374;I'll find one he'll like.;J'en trouveroi une qu'il aime.;I'll find one he'll like.;;I'll find one he'll like.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182376;No, the other bishops might whine.;Non, les aultres évesques pourroient geindre.;No, the other bishops might whine.;;No, the other bishops might whine.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182382;Two year's income!;Deulx ans de revenus !;Two year's income!;;Two year's income!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182392;The guilt weighs heavily on me;La culpabilité pèse lourdement sur mes épaules;Die Schuld lastet schwer auf mir;;The guilt weighs heavily on me;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182394;We will not commit to either side;Nous n'allons point nous impliquer;We will not commit to either side;;We will not commit to either side;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182399;Yes, neutrality is best;Oui, la neutralité est préférable;Yes, neutrality is best;;Yes, neutrality is best;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182400;We will not commit to either side;Nous n'allons point nous impliquer;We will not commit to either side;;We will not commit to either side;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182405;Yes, neutrality is best;Oui, la neutralité est préférable;Yes, neutrality is best;;Yes, neutrality is best;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182406;We will not commit to either side;Nous n'allons point nous impliquer;We will not commit to either side;;We will not commit to either side;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182411;Yes, neutrality is best;Oui, la neutralité est préférable;Yes, neutrality is best;;Yes, neutrality is best;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182412;We will not commit to either side;Nous n'allons point nous impliquer;We will not commit to either side;;We will not commit to either side;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182417;Yes, neutrality is best;Oui, la neutralité est préférable;Yes, neutrality is best;;Yes, neutrality is best;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182419;They will get... nothing!;Ils n'obtiendront rien, maudits rapaces !;They will get... nothing!;;They will get... nothing!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182438;A large estate;Un grand domaine;Einen großen Anwesen;;A large estate;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182575;Do not show this event again.;Ne me montrez plus cet événement.;Do not show this event again.;;Do not show this event again.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182577;[Root.Religion.GetRandomGodNameCap]'s will be done.;La volonté de [Root.Religion.GetRandomGodNameCap] sera faite !;[Root.Religion.GetRandomGodNameCap]'s will be done.;;[Root.Religion.GetRandomGodNameCap]'s will be done.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182583;Watch? I will show them my mettle!;Assister ? Je vais leur montrer de quel métal je suis fait !;Watch? I will show them my mettle!;;Watch? I will show them my mettle!;;;;;;x;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182611;...show me how to hit a bullseye on the archery range.;... montre-moi comment toucher en plein dans le mille sur le pas de tir.;...show me how to hit a bullseye on the archery range.;;...show me how to hit a bullseye on the archery range.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182617;Nothing good can come of this.;Cela ne donnera rien de bon.;Nothing good can come of this.;;Nothing good can come of this.;;;;;;x;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182618;I'll still leave my bedroom door ajar...;Je vais quand mesme laisser la porte de ma chambre entrouverte...;I'll still leave my bedroom door ajar...;;I'll still leave my bedroom door ajar...;;;x;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182620;...I'll show her how courtly love is better!;... Je lui montreroi que l'amour courtois est meilleur !;...I'll show her how courtly love is better!;;...I'll show her how courtly love is better!;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000182621;I'd rather stay friends.;Je préfèrerois qu'on reste amis.;I'd rather stay friends.;;I'd rather stay friends.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000188001;Contribute financially;Contribuons financièrement;Geben wir Geld;;Vamos a darle dinero;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1000188002;We shall not involve ourselves in this nonsense;Nous ne nous impliquerons point dans cette absurdité;Wir werden uns in dieser Absurdität nicht um;;No vamos a involucrarnos en este absurdo;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1007000;This is too dishonorable;C'est trop déshonorant;Das ist zu unehrenhaft;;This is too dishonorable;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1007002;I will forgive [From.GetHerHim]... this time.;Je vais lui pardonner... Pour cette fois.;Ich vergebe [From.GetHerHim]... Diesmal!;;I will forgive [From.GetHerHim]... this time.;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1007027;Forgive [From.GetHerHim];Lui pardonner;Forgive [From.GetHerHim];;Forgive [From.GetHerHim];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1008900;To a capable relative;Pour un parent capable;An einen tauglichen Verwandten;;To a capable relative;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1008901;Request a fief for a relative;Demander un fief pour un parent;Request a fief for a relative;;Request a fief for a relative;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1200001;I expelled them from the realm;Je les ai chassés du royaume;Ich vertrieb sie aus dem Reich;;I expelled them from the realm;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC18721;No land is to be ceded;Nulle terre ne sera cédée;Kein Land soll abgetreten werden;;Ninguna tierra será cedida;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1900503;I will stir up discontent towards [Root.Liege.GetTitledFirstName];Je vais semer la discorde envers [Root.Liege.GetTitledFirstName];I will stir up discontent towards [Root.Liege.GetTitledFirstName];;I will stir up discontent towards [Root.Liege.GetTitledFirstName];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1900504;We should reconcile with our liege;Nous devrions nous réconcillier avec notre suzerain;We should reconcile with our liege;;We should reconcile with our liege;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1900601;I will encourage a show of support;Je vais encourager une démonstration de notre soutien;I will encourage a show of support;;I will encourage a show of support;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC1900604;... grant us tax privileges;... nous accordera des privilèges d'imposition;... grant us tax privileges;;... grant us tax privileges;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC3013;Praise the man for a fantastic feast!;Louez votre hoste pour une feste fantastique !;Praise the man for a fantastic feast!;;Praise the man for a fantastic feast!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC3026;Not much left to do but enjoy it.;Il n'y a plus grand chose à faire à part en profiter.;Not much left to do but enjoy it.;;Not much left to do but enjoy it.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC38001;They will have their 250 gold;Ils auront leur 250 talons d'or;Sie werden ihre 250 Gold bekommen.;;They will have their 250 gold;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC38002;I need more time to raise funds;J'ai besoin de plus de temps pour amasser des fonds;Ich brauche mehr Zeit, um das Geld aufzutreiben;;I need more time to raise funds;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC38230;I'm sure [From.GetSheHe] won't go too far.;Je suis susr qu'[From.GetSheHe] n'ira point trop loin.;Ich bin sicher, dass [From.GetSheHe] nicht zu weit gehen wird.;;I'm sure [From.GetSheHe] won't go too far.;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC39640;The schismatics must be crushed!;Il faut écraser les schismatiques !;Diese Schismatiker müssen zerschlagen werden!;;¡Los cismáticos deben ser aplastados!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC451;[From.GetSheHeCap]'s not my type;[From.GetSheHeCap] n'est point mon genre;[From.GetSheHeCap] ist nicht mein Typ;;[From.GetSheHeCap]'s not my type;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC64200;But all the other boys!;Mais tous les aultres damelots !;Aber all die anderen Jungen!;;But all the other boys!;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC900000;I became a Intricate Webweaver;Je suis devenu un Habile Intrigant.;Ich wurde ein Undurchschaubarer Intrigenspinner;;I became a Intricate Webweaver;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC900002;[From.GetSheHeCap] became a Intricate Webweaver;[From.GetSheHeCap] est devenu un Habile Intrigant.;[From.GetSheHeCap] wurde ein Undurchschaubarer Intrigenspinner;;[From.GetSheHeCap] became a Intricate Webweaver;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC90009008;We should be grateful for what we have;Nous devrions estre reconnaissant pour ce que nous avons;We should be grateful for what we have;;We should be grateful for what we have;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC_REP_61;A glorious future awaits!;Un future glorieulx nous attend !;A glorious future awaits!;;A glorious future awaits!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000094004;Talk to [From.GetHerHim] about Vohu Manah, holy spirit;Lui parler de Vohu Manah, le saint esprit;Talk to [From.GetHerHim] about Vohu Manah, holy spirit;;Talk to [From.GetHerHim] about Vohu Manah, holy spirit;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000150009;Dreadful! Absolutely dreadful!;Epouvantable ! Absolument épouvantable !;Dreadful! Absolutely dreadful!;;Dreadful! Absolutely dreadful!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000150024;How awful!;Comme c'est horrible !;How awful!;;How awful!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182104;I will treat everyone equaly;Je seroi équitable envers tous;I will treat everyone equaly;;I will treat everyone equaly;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182159;... to none of them. It was a silly idea after all.;... à nul d'entre eulx. C'estoit une idée beste finalement.;... to none of them. It was a silly idea after all.;;... to none of them. It was a silly idea after all.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182323;Valhalla awaits!;Le Valhalla nous attend !;Valhalla awaits!;;Valhalla awaits!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182352;...the Wise!;... le Sage !;...the Wise!;;...the Wise!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182353;...the Clueless?!;... l'Ignorant ?!;...the Clueless?!;;...the Clueless?!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182354;...the Devil!;... le Diable !;...the Devil!;;...the Devil!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182355;...the Wicked!;... le Malfaisant !;...the Wicked!;;...the Wicked!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182363;...the Ironside!;... l'Homme de Fer !;...the Ironside!;;...the Ironside!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182364;...the Confessor!;... le Confesseur !;...the Confessor!;;...the Confessor!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182365;...the Halfhand!;... Mi-main!;...the Halfhand!;;...the Halfhand!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182372;...the Avenger!;... le Vengeur !;...the Avenger!;;...the Avenger!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182374;Sorry, can't help.;Désolé, je ne puis point aider.;Sorry, can't help.;;Sorry, can't help.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182382;I cannot afford to help.;Je ne puis point me permettre d'aider.;I cannot afford to help.;;I cannot afford to help.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182392;I have no regrets;Je n'ai nul regret;Ich hege keine Reue;;I have no regrets;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182438;None at all!;Rien du tout!;Überhaupt nichts!;;None at all!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182583;But...it's so far.;Mais... C'est si loin.;But...it's so far.;;But...it's so far.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000182611;...get out of my face.;... dégage.;...get out of my face.;;...get out of my face.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000188001;No, we are Ghibelline!;Non, nous sommes Gibellins!;Nein, wir sind Ghibellinen!;;No, estamos Gibelinos!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1000188002;We are Ghibelline!;Nous sommes Gibellins!;Wir sind Ghibellinen!;;Estamos Gibelinos!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1008900;To myself;À moi-mesme;An mich selbst;;To myself;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1008901;No, our victory belongs to God;Que nenni, notre victoire appartient à Dieu;No, our victory belongs to God;;No, our victory belongs to God;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1900503;I intend to pass the time with matters of procedure;Je vais perdre du temps en points de procédure.;I intend to pass the time with matters of procedure;;I intend to pass the time with matters of procedure;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1900504;We should discuss our complaints in detail;Nous devrions parler de nos affaires en détail;We should discuss our complaints in detail;;We should discuss our complaints in detail;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD1900604;... lower the burdensome demands on our levies;... allègera le fardeau qui pèse sur nos levées;... lower the burdensome demands on our levies;;... lower the burdensome demands on our levies;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD3013;I don't really need to bloat his ego more.;Je n'ai point vraiment besoin de faire enfler son égo.;I don't really need to bloat his ego more.;;I don't really need to bloat his ego more.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD38001;They will have their 500 gold;Ils auront leur 500 talons d'or;Sie werden ihre 500 Gold bekommen.;;They will have their 500 gold;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD38002;You shall not have a single coin from me!;Vous n'aurez pas un sou de moi!;Du wirst nicht einen Pfennig von mir sehen!;;You shall not have a single coin from me!;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD452;Kick [From.GetHerHim] out and tell everyone what happened!;Refuser et dire à tous ce qui s'est passé!;Verweigern und berichten!;;Negarse y decir a todos lo que pasó!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD50002;Off with [From.GetPossPronoun] head!;Qu'on lui coupe sa teste!;Ab mit [From.GetPossPronoun]em Kopf !;;Off with [From.GetPossPronoun] head!;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD64200;I am not ready to commit fully to [Root.Spouse.GetHerHim];Je ne suis point prest à m'engager pleinement auprès de [Root.Spouse.GetHerHim];Ich bin dazu nicht bereit mich völlig mit [Root.Spouse.GetHerHim] zu binden.;;I am not ready to commit fully to [Root.Spouse.GetHerHim];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD900000;I became an Elusive Shadow;Je suis devenu une Ombre Insaisissable.;Ich wurde ein Flüchtiger Schatten;;I became an Elusive Shadow;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD900002;[From.GetSheHeCap] became an Elusive Shadow;[From.GetSheHeCap] est devenu une Ombre Insaisissable.;[From.GetSheHeCap] wurde ein Flüchtiger Schatten;;[From.GetSheHeCap] became an Elusive Shadow;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
